X,Y,OBJECTID,BEST_LOCATION,SPRING_KEY,RESOURCE_,SURFACE_WATER_MEASURE,SPRING_NAME,STATION_NAME,STATION_ALIAS,STATION_ID,DATA_SOURCE,STATION_COMMENTS,TIDAL,FGS_MAGNITUDE,SPRING_CLUSTER,DMS_LAT,DMS_LON,ALBERS_X,ALBERS_Y,DATUM_ALBERS,LOCATION_METHOD,OFS_NAME
-83.1158493281633,30.1046242746323,959,YES,1665,SPRING_VENT,YES,RUNNING SPRINGS #2,RUNNING SPRING EAST,"RUNNING SPRING; RUNNING SPRING #2; 300615083065800",300615083065800,DEP GWIS,"The spring type is resurgence.  SRWMD 070115;", ,2, ,30 06 14,83 06 56,485105.61,677799.87,NAD27, ,
-82.5950573677064,28.7324640362737,960,YES,1673,SPRING_VENT,YES,RUTH SPRING (CITRUS),RUTH SPRING (CITRUS), ,DEP FGS-338,DEP FGS,"Spring; Spring vent was inaccessible due to thick brush, mud and no path 2010 djh;  1 more forceful vent 40 ft downstream", ,2,CHASSAHOWITZKA  GROUP,28 43 56.87501,82 35 42.21258,536969.430762,525920.487738,WGS84,DGPS,Chassahowitzka Spring Group
-82.9768047816246,29.9957681964774,961,YES,1679,SPRING_VENT,YES,RUTH SPRING (LAFAYETTE),RUTH SPRING (LAFAYETTE),LITTLE SULPHUR SPRINGS,DEP FGS-337,DEP FGS,"Spring type is estavelle.  SRWMD 070115;         Low Impact", ,3, ,29 59 44.78154,82 58 36.50272,498589.582584,665820.33196,WGS84,DGPS,
-82.6141161563523,28.6871642237744,962,YES,1685,SPRING_VENT,YES,RYLES SPRING,RYLES SPRING, ,DEP FGS-339,DEP FGS,Spring, ,2, ,28 41 13.79555,82 36 50.82444,535167.984072,520869.0562,WGS84,DGPS,
-85.1734177650469,30.5702996035559,963,YES,1691,SPRING_VENT,YES,SALLY SPRING,SALLY SPRING, ,DEP FGS-340,DEP FGS,Spring, ,3, ,30 34 13.08407,85 10 24.31085,287542.959804,729712.701229,WGS84,DGPS,
-82.5916349151539,29.8738914837633,964,YES,1743,SPRING_RISE,YES,SANTA FE RIVER RISE (ALACHUA),SANTA FE RIVER RISE (ALACHUA), ,DEP FGS-347,DEP FGS,"Spring is River Rise; SRWMD 070115;  Low Impact; FDEP FGS OFR85 FIRST MAGNITUDE SPRINGS lists this incorrectly in the Table of Contents and County; Low Impact", ,1, ,29 52 26.01811,82 35 29.89039,535855.6018,652657.486836,WGS84,DGPS,
-82.5304189497466,29.9348022080081,965,YES,1751,SPRING_VENT,YES,SANTA FE SPRING (COLUMBIA),SANTA FE SPRING (COLUMBIA),"COL61981; SANTA FE SPRING UNION COUNTY",DEP FGS-348,DEP FGS,"Spring type is resurgence.  SRWMD 070115; Located near Columbia-Union County boundary; Urban/Suburban; FDEP FGS OFR85 FIRST MAGNITUDE SPRINGS lists this incorrectly in the Table of Contents and County", ,1, ,29 56 05.29573,82 31 49.51351,541679.843157,659487.76599,WGS84,DGPS,
-81.6754974727962,29.5125976905738,966,YES,1756,SPRING_VENT,YES,SATSUMA SPRING,SATSUMA SPRING, ,DEP FGS-349,DEP FGS,Spring               Film, ,3, ,29 30 45.35996,81 40 31.79996,624976.950938,613890.156952,WGS84,DGPS,
-82.7037241730181,29.8398455854571,967,YES,1760,SPRING_GENERAL,YES,SAWDUST SPRING,SAWDUST SPRING, ,SAW010C1,SRWMD - HORNSBY,"Spring is estavelle.  SRWMD 070115;", ,3, ,29 50 23.454,82 42 13.411,525083.24327,648759.511744,NAD83, ,
-85.1602722371923,30.6595121772589,968,YES,3914,SPRING_GENERAL,YES,SCHOOLBUS SPRING,SCHOOLBUS SPRING, , ,NWFWMD, , ,4, ,30 39 34.25076,85 09 36.98676,288895.89506,739599.727691,NAD83, ,
-81.5227777908673,28.8455555821545,969,YES,1761,SPRING_VENT,YES,SEMINOLE SPRING (LAKE),SEMINOLE SPRINGS (LAKE), ,11399,DEP GWIS, , ,2, ,28 50 44,81 31 22,641243.87,540122.56,WGS84, ,
-81.2340668225571,28.8454946382205,970,YES,1767,SPRING_VENT,YES,SEMINOLE SPRINGS (VOLUSIA),SEMINOLE SPRINGS (VOLUSIA), ,DEP FGS-351,DEP FGS,Well     Water emitted from man--made vent beneath hill., ,5, ,28 50 43.78862,81 14 02.65409,669355.621976,540713.516462,WGS84,DGPS,
-82.5731642355603,28.5171895813002,971,YES,2329,SPRING_VENT_TUBING,YES,WEEKI WACHEE SPRING,WEEKI WACHEE MAIN SPRING,"WEEKI WACHEE MAIN; WEEKI WACHEE SPRINGS MAIN; WEEKI WACHEE SPRING",DEP FGS-448,DEP FGS,Spring          Urban/Suburban, ,1,WEEKI WACHEE GROUP,28 31 01.88591,82 34 23.39828,539380.340458,502039.296921,WGS84,DGPS,Weeki Wachee Spring Group
-83.1553220679989,30.4176930923158,972,YES,4039,SPRING_VENT,YES,SEVEN SISTERS SPRING (HAMILTON),SEVEN SISTERS SPRING (HAMILTON),HAM923971,HAM923971,DEP GWMS,"Spring type is resurgence.  SRWMD 070115;GWMS location is only exactly correct location for spring.  Lat/Lon from other pubs incorrect - FGS Bull 66 and SRWMD WR99-02", ,3, ,30 25 03.706,83 09 19.164,481068.135089,712520.014873,WGS84,DGPS,
-85.1428833641851,30.7901637447606,973,YES,1776,SPRING_VENT,YES,SHANGRI LA SPRINGS,SHANGRI-LA SPRINGS, ,DEP FGS-353,DEP FGS,Spring          Low Impact, ,3, ,30 47 24.59713,85 08 34.38618,290695.303724,754079.985088,WGS84,DGPS,
-82.6057925642654,28.8921348364215,974,YES,3974,SPRING_DRAIN,NO,SHARK SINK,HAMMETT 20/SHARK SINK, , ,SWFWMD - VHB,"Feature is located near Kings Bay discharge point into Crystal River; no spring flow detected at visit 2008", ,Unknown, ,28 53 31.69,82 36 20.86,535722.415598,543639.286384,NAD83, ,
-81.4400244322258,28.873255308688,975,YES,1780,SPRING_VENT,YES,SHARKS TOOTH SPRING,SHARKS TOOTH SPRING, ,DEP FGS-354,DEP FGS,Spring, ,4, ,28 52 23.72635,81 26 24.09781,649237.79857,543362.589318,WGS84,DGPS,
-85.6873266317551,30.6513645389404,976,YES,3665,SPRING_GENERAL,YES,SHELLCRACKER SPRING,SHELLCRACKER SPRING, ,303904085411401,NWFWMD HOLMES CREEK REPORT, , ,3, ,30 39 04.921,85 41 14.383,238417.073194,739278.460543,NAD83, ,
-84.285498325784,30.1252977379286,977,YES,1783,SPRING_VENT,YES,SHEPHERD SPRING,SHEPPARD SPRING,SHEPPERD SPRING,DEP FGS-356,DEP FGS,Spring          Low Impact, ,3, ,30 07 31.07993,84 17 07.8,372523.915843,679821.331063,WGS84,DGPS,
-82.9204495709195,29.934389498625,978,YES,1788,SPRING_VENT,YES,SHINGLE SPRING,SHINGLE SPRING, ,DEP FGS-357,DEP FGS,Spring               Film, ,2, ,29 56 03.81646,82 55 13.6236,504079.180687,659053.297901,WGS84,DGPS,
-83.2448180297603,30.2110054657576,979,YES,1790,SPRING_VENT,YES,SHIRLEY SPRING,SHIRLEY SPRING, ,DEP FGS-358,DEP FGS,Spring     Spring in 1995 had discharge of 1.5 cfs but is no longer flowing, ,3, ,30 12 39.62995,83 14 41.34998,472619.337674,689525.153811,WGS84,DGPS,
-82.5974953598226,28.8768487237584,980,YES,4008,SPRING_VENT,YES,SIDS SPRING COMPLEX,HAMMETT 19/SID'S SPRINGS, , ,SWFWMD - VHB,"Complex with two larger adjacent bowl areas, each with several spring vents; 14 individual vents within this complex; discharge moderate to high", ,2, ,28 52 36.66,82 35 50.99,536549.398225,541951.01761,NAD83, ,
-81.643470367408,29.2458413232291,981,YES,1793,SPRING_VENT,YES,SILVER GLEN SPRINGS,SILVER GLEN SPRINGS, ,DEP FGS-359,DEP FGS,Spring          Urban/Suburban, ,1,SILVER GLEN CLUSTER,29 14 45.03815,81 38 36.50111,628642.31596,584334.640804,WGS84,DGPS,Silver Glen Springs
-81.6439011711502,29.2456040586702,982,YES,3659,SPRING_GENERAL,YES,SILVER GLEN SPRINGS NATURAL WELL,NATURALWELL, , ,SJRWMD, , ,2,SILVER GLEN CLUSTER,29 14 44.184,81 38 38.052,628601.025671,584307.500675,NAD83, ,
-82.0526289920117,29.2162038294663,983,YES,1835,SPRING_VENT,YES,SILVER SPRING MAIN,SILVER SPRING MAIN,SILVER SPRINGS,DEP FGS-372,DEP FGS,Spring          Urban/Suburban, ,1,SILVER SPRINGS GROUP,29 12 58.34214,82 03 09.47239,588999.311492,580351.261532,WGS84,DGPS,Silver Springs
-82.0526644725702,29.2161643484583,984,YES,1820,SPRING_VENT,YES,SILVER SPRING MAMMOTH EAST VENT B,"SILVER SPRINGS MAMMOTH EAST VENT (B) NR OCALA, FL","MAMMOTH SPRING; SILVER SPRINGS",291258082030902,USGS,Spring Name as Mammoth is used only by USGS and they have not clarified it to be alias of Silver Spring Main.  USGS pub describes it as one of the major springs at Silver Springs OFR_2006-1107, ,1,SILVER SPRINGS GROUP,29 12 58.2006,82 03 09.60012,588995.937491,580346.823599,NAD83, ,
-82.052719971956,29.216303238438,985,YES,1818,SPRING_VENT,YES,SILVER SPRING MAMMOTH WEST VENT A,"SILVER SPRINGS MAMMOTH WEST VENT (A) NR OCALA, FL","MAMMOTH SPRING; SILVER SPRINGS",291258082030901,USGS,Spring Name as Mammoth is used only by USGS and they have not clarified it to be alias of Silver Spring Main.  USGS pub describes it as one of the major springs at Silver Springs OFR_2006-1107, ,1,SILVER SPRINGS GROUP,29 12 58.701,82 03 09.79992,588990.307965,580362.159284,NAD83, ,
-85.2068868021339,30.7108559357362,986,YES,3343,SPRING_GENERAL,YES,SIMMS SPRING (JACKSON),SIMMS SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 42 39.09,85 12 24.8,284488.123535,745339.310814,NAD83, ,
-84.9104591381603,30.6645960579797,987,YES,1837,SPRING_VENT,YES,SINAI SPRING,SINAI SPRING, ,DEP FGS-373,DEP FGS,Spring     very small pool on roadside., ,Unknown, ,30 39 52.54999,84 54 37.6569,312820.900619,739962.973144,WGS84,DGPS,
-82.7330497095329,29.8561880015363,988,YES,1843,SPRING_RISE,YES,SIPHON CREEK RISE,SIPHON CREEK RISE,GIL1012973 (GILCHRIST),DEP FGS-374,DEP FGS,"Spring type is resurgence.  SRWMD 070115;  Low Impact", ,1, ,29 51 22.28796,82 43 58.98266,522234.956947,650544.269121,WGS84,DGPS,
-85.8437716977796,30.5758108661968,989,YES,1849,SPRING_VENT,YES,SKIPPER SPRING,SKIPPER SPRING, ,DEP FGS-375,DEP FGS,Spring, ,Unknown, ,30 34 32.92918,85 50 37.58482,223311.195457,731110.147902,WGS84,DGPS,
-83.1509999997863,30.4101111100667,990,YES,4270,KARST_WINDOW,NO,Slot Sink,Slot Sink, , ,SRWMD,Estavelle, ,Unknown,STEVENSON SPRING - LINE EATER CAVE,30 24 36,83 09 04,481488.733079,711681.438324,NAD83, ,
-81.4864743322028,28.8238436506659,991,YES,1850,SPRING_BOIL,YES,SNAIL SPRINGS COMPLEX,SNAIL SPRINGS, ,DEP FGS-376,DEP FGS,Spring     Area has 3 separate pools with sand boils., ,5, ,28 49 25.84384,81 29 11.31756,644827.933421,537783.450694,WGS84,DGPS,
-83.2267363963235,30.1258401728028,992,YES,4225,KARST_WINDOW,NO,SNAKE SINK,SNAKE SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,LAFAYETTE BLUE/GREEN SINK CAVE SYSTEM,30 07 33.00423,83 13 36.23770,474417.346503,680083.058496, , ,
-85.1795710801903,30.6439330546892,993,YES,3820,SPRING_GENERAL,YES,SPELMAN SPRING,SPELMAN SPRING, , ,NWFWMD, , ,Unknown, ,30 38 38.166,85 10 46.4628,287031.417563,737888.663933,NAD83, ,
-84.3235788359322,30.0758533264161,994,YES,3347,SPRING_GENERAL,YES,SPRING CREEK SPRING #13,SPRING CREEK #13, , ,DEP FGS BULLETIN 66,Station is located off shore in estuarine area in bay, ,Unknown,SPRING CREEK GROUP,30 04 33.08,84 19 24.89,368844.690505,674342.025578,NAD83, ,
-84.3298945929116,30.0817824140372,995,YES,1864,SPRING_RISE,YES,SPRING CREEK SPRING #2,SPRING CREEK RISE #2, ,DEP FGS-377,DEP FGS,Submarine Sprng          Urban/Suburban, ,Unknown,SPRING CREEK GROUP,30 04 54.4247,84 19 47.62675,368238.349292,675001.776733,WGS84,DGPS,
-84.3307066060087,30.0799894404204,996,YES,3413,SPRING_GENERAL,YES,SPRING CREEK SPRING #4,SPRING CREEK #4, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 47.97,84 19 50.55,368159.636621,674802.962913,NAD83, ,
-84.3302093841602,30.07862555129,997,YES,3414,SPRING_GENERAL,YES,SPRING CREEK SPRING #5,SPRING CREEK #5, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 43.06,84 19 48.76,368207.103514,674651.440395,NAD83, ,
-84.3287760523338,30.0751005503097,998,YES,3351,SPRING_GENERAL,YES,SPRING CREEK SPRING #6,SPRING CREEK #6, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 30.37,84 19 43.6,368344.06263,674259.789484,NAD83, ,
-84.3295871619963,30.0758672172148,999,YES,3352,SPRING_GENERAL,YES,SPRING CREEK SPRING #7,SPRING CREEK #7, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 33.13,84 19 46.52,368266.193175,674345.099603,NAD83, ,
-84.3267871657257,30.0741922157746,1000,YES,3353,SPRING_GENERAL,YES,SPRING CREEK SPRING #8,SPRING CREEK #8, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 27.1,84 19 36.44,368535.293336,674158.453425,NAD83, ,
-84.331856604698,30.0800144413549,1001,YES,3415,SPRING_GENERAL,YES,SPRING CREEK SPRING #9,SPRING CREEK #9, , ,DEP FGS BULLETIN 66, , ,Unknown,SPRING CREEK GROUP,30 04 48.06,84 19 54.69,368048.922722,674806.035458,NAD83, ,
-84.3298065846759,30.0801748362751,1002,YES,1866,SPRING_RISE,YES,SPRING CREEK SPRING MAIN,SPRING CREEK RISE MAIN,"SPRING CREEK #1; SPRING CREEK RISE; SPRING CREEK RISE #1; SPRING CREEK RISE MAIN",DEP FGS-378,DEP FGS,Submarine Sprng          Urban/Suburban, ,1,SPRING CREEK GROUP,30 04 48.63742,84 19 47.30992,368246.345306,674823.310098,WGS84,DGPS,
-83.6097639687537,29.935015801783,1003,YES,1901,SPRING_VENT,YES,SPRING WARRIOR SPRING,SPRING WARRIOR SPRING, ,DEP FGS-379,DEP FGS,Spring, ,2, ,29 56 06.06628,83 36 35.15659,437622.753694,658726.773079,WGS84,DGPS,
-85.3040353062162,30.7065524107088,1004,YES,3896,SPRING_GENERAL,YES,SPRINGBOARD SPRING,SPRINGBOARD SPRING, , ,NWFWMD, , ,3, ,30 42 23.59692,85 18 14.535,275185.264752,744956.498444,NAD83, ,
-84.14893151067,30.2760452055029,1005,YES,1909,SPRING_RISE,YES,ST MARKS RIVER RISE (LEON),ST. MARKS RIVER RISE (LEON),"ST. MARKS RIVER RISE; ST. MARKS SPRINGS",DEP FGS-381,DEP FGS,River Rise          Low Impact, ,1, ,30 16 33.77096,84 08 56.15862,385687.173367,696530.300079,WGS84,DGPS,
-84.1515652013862,30.2646143890964,1006,YES,3850,SPRING_GENERAL,YES,ST MARKS SULFUR SPRING #1,ST. MARKS SULFUR SPRING #1, , ,NWFWMD, , ,Unknown, ,30 15 52.61976,84 09 05.63976,385432.507473,695261.905462,NAD83, ,
-84.149065193668,30.2585810596598,1007,YES,3851,SPRING_GENERAL,YES,ST MARKS SULFUR SPRING #2,ST. MARKS SULFUR SPRING #2, , ,NWFWMD, , ,Unknown, ,30 15 30.89988,84 08 56.63976,385671.982917,694591.971535,NAD83, ,
-84.1776984672075,30.2111310641046,1008,YES,3852,SPRING_GENERAL,YES,ST MARKS SULFUR SPRING #3,ST. MARKS SULFUR SPRING #3, , ,NWFWMD, , ,3, ,30 12 40.07988,84 10 39.72,382912.190021,689329.044019,NAD83, ,
-81.3911673351661,28.6970113903916,1009,YES,1916,SPRING_VENT,YES,STARBUCK SPRING,STARBUCK SPRING, ,DEP FGS-382,DEP FGS,Spring          Urban/Suburban, ,2, ,28 41 49.24784,81 23 28.21542,654407.836365,523894.285326,WGS84,DGPS,
-83.3250324768942,29.7699090165663,1010,YES,1923,SPRING_RISE,YES,STEINHATCHEE RIVER RISE,STEINHATCHEE RIVER RISE,STEINHATCHEE RISE,DEP FGS-383,DEP FGS,"Spring is resurgence.  SRWMD 070115;  Low Impact", ,1, ,29 46 11.6837,83 19 30.12578,465173.898156,640516.229659,WGS84,DGPS,
-83.3080670996002,29.8412596543569,1011,YES,1928,SPRING_VENT,YES,STEINHATCHEE SPRING,STEINHATCHEE SPRING, ,DEP FGS-384,DEP FGS,"Spring is an estavelle.  SRWMD 070115;  Square brick enclosure around spring vent.", ,4, ,29 50 28.54568,83 18 29.04944,466767.587246,648446.376364,WGS84,DGPS,
-83.1529487354234,30.4170858572539,1012,YES,4065,SPRING_VENT,YES,STEVENSON SPRING,STEVENSON SPRING,"SUW923973; LINE EATER SPRING",SUW923973,DEP GWMS,"Spring is estavelle.  SRWMD 070115;  Flowing May 2011 during Gary Maddox visit; Intermittent will stop flowing;", ,1,STEVENSON SPRING - LINE EATER CAVE,30 25 01.51997,83 09 10.62,481296.375475,712454.188351,WGS84,DGPS,
-85.5441201262122,30.4413509883427,1013,YES,3332,SPRING_GENERAL,YES,STRICKLAND SPRING #1,STRICKLAND SPRING #1, , ,DEP FGS BULLETIN 66, , ,3, ,30 26 28.87,85 32 38.84,251838.348266,715795.518121,NAD83, ,
-83.0296003069589,30.4284511021589,1014,YES,1972,SPRING_VENT,YES,SUW1017971 (SUWANNEE),SUW1017971 (SUWANNEE), ,DEP FGS-391,DEP FGS,"Dry     Spring not flowing during visit.  2nd Magnitude estimated by D. Hornsby, SRWMD", ,3, ,30 25 42.43584,83 01 46.56536,493124.678394,713802.691527,WGS84,DGPS,
-83.0787210203478,30.4381912433594,1015,YES,4059,SPRING_VENT,YES,SUW519111 (SUWANNEE),SUW519111,"SR UNNAMED #3; SUW519111",SUW519111,DEP GWMS,"Discharging from bed of river near center; discovered and named by G. Maddox", ,3, ,30 26 17.50,83 04 43.38246,488402.809805,714847.447932,WGS84,DGPS,
-83.0881932358778,30.4371912658963,1016,YES,4060,SPRING_VENT,YES,SUW519112 (SUWANNEE),SUW519112,"SR UNNAMED #4; SUW1017971",SUW1017971,DEP GWMS,"Not flowing May 2011; located at base of limestone bluff on south side of river; discovered and named by G. Maddox", ,3, ,30 26 13.9,83 05 17.5,487494.725328,714729.719982, ,WGPS,
-83.0533436597871,30.0605046233995,1017,YES,1986,SPRING_VENT,YES,SUW725971 SPRING (SUWANNEE),SUW725971,"SPRING SUW725971; SUWANNEE RIVER; SUW725971",SUW725971,SRWMD - HORNSBY, , ,3, ,30 03 37.83,83 03 12.042,491159.69365,672947.306173,NAD83, ,
-82.8007498552282,29.9323876127688,1018,YES,1988,SPRING_VENT,YES,SUW917971 (SUWANNEE),SUW917971 (SUWANNEE), ,DEP FGS-395,DEP FGS,Spring, ,3, ,29 55 56.60828,82 48 02.70324,515621.215187,658937.706379,WGS84,DGPS,
-83.0870553611121,30.0836324842349,1019,YES,1991,SPRING_VENT,YES,SUW919971 (SUWANNEE),SUW919971 (SUWANNEE), ,DEP FGS-396,DEP FGS,Spring, ,3, ,30 05 01.09014,83 05 13.40473,487894.42902,675490.013109,WGS84,DGPS,
-83.2310264096552,30.2857443608925,1020,YES,1996,SPRING_VENT,YES,SUW922971 (SUWANNEE),SUW922971 (SUWANNEE), ,DEP FGS-397,DEP FGS,Spring, ,3, ,30 17 08.68996,83 13 51.70001,473893.813339,697828.554332,WGS84,DGPS,
-83.0510563043331,30.4277200825906,1021,YES,4066,SPRING_VENT,YES,SUW925971 (SUWANNEE),SUW925971 (SUWANNEE),SUW925971,SUW925971,DEP GWMS,"Spring head located 60 ft up run; vertical water supply pipe with active submersible pump; Spring was part of a survey of Upper Suwannee springs May 2011 Gmaddox;", ,2, ,30 25 39.804,83 03 03.807,491066.312987,713705.542389,WGS84,DGPS,
-83.0593021331584,30.4277323221934,1022,YES,4067,SPRING_VENT,YES,SUW925972 (SUWANNEE),SUW925972 (SUWANNEE),SUW925972,SUW925972,DEP GWMS,"Main vent behind rock dam and barely flowing; boils in front of dam to the right", ,2, ,30 25 39.848,83 03 33.492,490274.999027,713700.837748,WGS84,DGPS,
-83.1717651541984,30.3866685296901,1023,YES,2009,SPRING_VENT,YES,SUWANACOOCHEE SPRING,SUWANACOOCHEE SPRING, ,DEP FGS-399,DEP FGS,"Spring is resurgence.  SRWMD 070115;  Low Impact", ,2, ,30 23 12.0174,83 10 18.35922,479513.155856,709066.268363,WGS84,DGPS,
-83.0690198252325,30.0814679209115,1024,YES,2018,SPRING_VENT,YES,SUWANNEE BLUE SPRING,SUWANNEE BLUE SPRINGS,"SUWANNEE BLUE SPRING; SBL010C1",DEP FGS-400,DEP FGS,"Spring is resurgence.  SRWMD 070115;  three pools.", ,2, ,30 04 53.29805,83 04 08.47682,489632.595043,675262.731068,WGS84,DGPS,
-82.9345364161721,30.3944747206423,1025,YES,4068,SPRING_VENT,YES,SUWANNEE SPRINGS,SUWANNEE SPRINGS,SSS010C1,SSS010C1,DEP GWMS,"Springs is estavelle. SJRWMD 070115;  Discharging from three identifiable vents; strong sulfur smell; black coated limestone with white filamentous sulfur bacteria", ,2, ,30 23 40.11979,82 56 04.33547,502279.873603,710107.448479,WGS84,DGPS,
-85.531161840506,30.4515399458455,1026,YES,3401,SPRING_GENERAL,YES,WASHINGTON BLUE SPRING (ECONFINA) #3,ECONFINA BLUE SPRING #3, , ,DEP FGS BULLETIN 66, , ,2, ,30 27 05.55,85 31 52.19,253095.699311,716910.668514,NAD83, ,
-82.4358211107478,29.1012502771574,1027,YES,2325,SPRING_GENERAL,YES,WATERFALL SPRINGS,WATERFALL SPRING, ,290609082261601,SWFWMD, , ,2, ,29 06 04.501,82 26 08.956,551973.298665,567057.841748,NAD83/HARN/HPGN, ,
-83.1336152597613,30.1229512593945,1028,YES,4222,KARST_WINDOW,YES,WATERHOLE III,WATERHOLE III, ,70115,SRWMD,"Spring type is estavelle and opening type is karst window.  SRWMD 070115;", ,Unknown,PEACOCK CAVE CLUSTER,30 07 22.60413,83 08 01.00171,483381.252277,679821.978776, , ,
-82.6499793199531,29.8258709751662,1029,YES,4234,SPRING_BOIL,YES,WATERMELON SPRING (ALACHUA) #1,WATERMELON #1 SPRING,Little Poe Spring, ,DEP GWMS,Watermelon #1 has a long run parallel to the SFR and Polk Springs County Park in the woods along the left bank.  See more info Alachua Dye Trace Study 2005., ,Unknown,POE SPRING CLUSTER,29 49 33.145,82 38 59.929,530286.097039,647263.839653,NAD83,DGPS,
-82.6503666662664,29.8257333326347,1030,YES,4233,SPRING_BOIL,YES,WATERMELON SPRING (ALACHUA) #2,WATERMELON #2 SPRING,Little Poe Spring, ,SRWMD,Watermelon #2 is in river with strong spring boil 300 feet west of Poe Spring left bank of SFR just below Poe Run/SFR confluence.  Spring vent is in bottom of river see more info Alachua Dye Trace Study 2005., ,Unknown,POE SPRING CLUSTER,29 49 32.640,82 39 1.320,530248.884162,647248.15079,NAD83,DGPS,
-82.8252499726696,29.8252499987616,1031,YES,4261,SPRING_BOIL,YES,WATERMELON SPRING (GILCHRIST),WATERMELON SPRING,Watermelon Spring,21FLACEP-WATERMELON,ALACHUA COUNTY EPD,Watermelon Spring is the boil and run along the boardwalk at Poe Springs County Park. Sample site is 1 meter downstream of the boil., ,Unknown, ,29 49 30.9,82 49 30.8999,513372.504043,647021.744747,NAD83/HARN/HPGN,DMAP,
-86.1131827261223,30.8916472160925,1032,YES,3917,SPRING_GENERAL,YES,WEAVER SPRING,WEAVER SPRING (SURFICIAL AQ.), , ,NWFWMD, , ,4, ,30 53 29.94,86 06 47.45988,198096.370593,766562.530784,NAD83, ,
-85.3345341073038,30.8392230984632,1033,YES,2326,SPRING_VENT,YES,WEBBVILLE SPRINGS,WEBBVILLE SPRINGS, ,DEP FGS-447,DEP FGS,Spring     several sand boils and seeps, ,3, ,30 50 21.21,85 20 04.3291,272425.507013,759706.781032,WGS84,DGPS,
-82.6396424650676,28.4977961963284,1034,YES,3647,SPRING_VENT,YES,WEEKI PRESERVE SPRING,WEEKI PRESERVE SPRING, ,705332,SWFWMD - DEWITT, ,NONTIDAL,Unknown,WEEKI WACHEE GROUP,28 29 52.07,82 38 22.72,532910.44861,499812.285139,NAD83, ,Weeki Wachee Spring Group
-82.6560797800427,29.2804136665834,1035,YES,2346,SPRING_VENT,YES,WEKIVA SPRINGS (LEVY),WEKIVA SPRINGS (LEVY), ,DEP FGS-449,DEP FGS,"Spring is an estavelle.  SRWMD 070115; a company regularly pumps this spring for bottled water.  There are 5 vents;", ,2, ,29 16 49.49425,82 39 21.89729,530357.393686,586699.195925,WGS84,DGPS,
-81.4604174374978,28.7118847460953,1036,YES,2353,SPRING_VENT,YES,WEKIWA SPRING (ORANGE),WEKIWA SPRING (ORANGE), ,DEP FGS-450,DEP FGS,Spring          Urban/Suburban, ,2, ,28 42 42.79147,81 27 37.51506,647621.666609,525404.708545,WGS84,DGPS,Wekiwa Spring
-81.6732468557226,29.4945516251447,1037,YES,2364,SPRING_VENT,YES,WELAKA SPRING,WELAKA SPRING, ,DEP FGS-451,DEP FGS,Spring          Low Impact, ,3, ,29 29 40.39415,81 40 23.69773,625232.555301,611890.931791,WGS84,DGPS,
-81.9196787811139,29.4210128206817,1038,YES,2370,SPRING_SEEP,YES,WELLS LANDING SPRING,WELLS LANDING SPRING,Cannon Springs,DEP FGS-452,DEP FGS,Spring     Submerged by Rodman Reservior., ,3, ,29 25 15.65587,81 55 10.8512,601517.782495,603300.528004,WGS84,DGPS,
-81.6428974486347,29.633697742945,1039,YES,2381,SPRING_VENT,YES,WHITEWATER SPRINGS,WHITEWATER SPRINGS, ,DEP FGS-454,DEP FGS,Seeps     The seeps are augmented by wells          Film, ,3, ,29 38 01.31996,81 38 34.44,627874.77077,627393.207046,WGS84,DGPS,
-82.6244591981393,28.5514739394988,1040,YES,3650,SPRING_VENT,YES,WILDERNESS SPRING,WILDERNESS SPRING, ,751435,SWFWMD - DEWITT,PASCO-Warner Boyce Salt Springs Park,TIDAL,Unknown,WEEKI WACHEE GROUP,28 33 05.31,82 37 28.06,534327.337195,505789.604684,NAD83, ,Weeki Wachee Spring Group
-81.7065924818811,28.6449614111067,1041,YES,2403,SPRING_SEEP,YES,WOLF HEAD SPRING,WOLF HEAD SPRING, ,DEP FGS-459,DEP FGS,Seep     Surficial seep          None, ,Unknown, ,28 38 41.86741,81 42 23.74373,623759.532181,517503.488325,WGS84,DGPS,
-82.425916017564,29.926604929685,1042,YES,2406,SPRING_VENT,YES,WORTHINGTON SPRING,WORTHINGTON SPRING, ,DEP FGS-460,DEP FGS BULLETIN 66,"Spring is an estavelle.  SRWMD 070115;  Flooded by Sante Fe River during 2003 visit.", ,4, ,29 55 35.78552,82 25 33.30311,551765.882041,658702.187274,WGS84,DGPS,
